date,home_team,away_team,neutral,tournament,home_win_rate,home_draw_rate,home_avg_goals_scored,home_avg_goals_conceded,away_win_rate,away_draw_rate,away_avg_goals_scored,away_avg_goals_conceded,elo_diff,home_elo,away_elo,result,h2h_home_win_rate,h2h_avg_goal_diff
1971-04-21,England,Greece,False,UEFA Euro qualification,0.7,0.0,1.4,0.8,0.2,0.5,1.5,1.3,541,2041,1500,home_win,0.5,0.0
1971-04-21,Northern Ireland,Cyprus,False,UEFA Euro qualification,0.5,0.3,1.7,0.9,0.1,0.0,0.5,4.7,0,1500,1500,home_win,0.5,0.0
1971-04-24,German DR,Luxembourg,False,UEFA Euro qualification,0.6,0.1,1.8,1.3,0.0,0.0,0.5,4.0,0,1500,1500,home_win,0.5,0.0
1971-04-24,Hungary,France,False,UEFA Euro qualification,0.6,0.1,2.2,1.5,0.5,0.2,1.9,1.4,-279,1500,1779,draw,0.5,0.0
1971-04-25,Türkiye,Germany,False,UEFA Euro qualification,0.2,0.2,0.7,2.1,0.8,0.1,3.4,1.3,-387,1647,2034,away_win,0.0,-2.6666666666666665
1971-05-09,Cyprus,Spain,False,UEFA Euro qualification,0.1,0.0,0.5,4.7,0.4,0.2,1.6,1.0,-358,1500,1858,away_win,0.5,0.0
1971-05-09,German DR,Yugoslavia,False,UEFA Euro qualification,0.7,0.1,2.0,1.3,0.5,0.2,2.4,1.0,0,1500,1500,away_win,0.5,0.0
1971-05-10,Republic of Ireland,Italy,False,UEFA Euro qualification,0.1,0.2,0.6,2.0,0.7,0.2,2.2,1.0,0,1500,1500,away_win,0.5,0.0
1971-05-12,Switzerland,Greece,False,UEFA Euro qualification,0.5,0.1,1.4,1.1,0.2,0.5,1.5,1.5,189,1689,1500,home_win,0.6666666666666666,-0.3333333333333333
1971-05-12,Portugal,Denmark,False,UEFA Euro qualification,0.3,0.3,1.1,1.3,0.2,0.1,0.8,1.7,315,1815,1500,home_win,0.5,0.0
1971-05-12,Albania,Poland,False,UEFA Euro qualification,0.0,0.2,0.3,2.4,0.7,0.0,3.0,1.5,0,1500,1500,draw,0.5,0.0
1971-05-12,England,Malta,False,UEFA Euro qualification,0.7,0.0,1.3,0.6,0.0,0.1666666666666666,0.6666666666666666,3.0,541,2041,1500,home_win,0.5,0.0
1971-05-16,Czechoslovakia,Romania,False,UEFA Euro qualification,0.4,0.2,1.8,1.6,0.5,0.3,1.4,0.8,0,1500,1500,home_win,0.75,1.125
1971-05-19,Bulgaria,Hungary,False,UEFA Euro qualification,0.4,0.3,1.8,1.7,0.5,0.2,2.1,1.6,0,1500,1500,home_win,0.0,-2.8333333333333335
1971-05-26,Sweden,Austria,False,UEFA Euro qualification,0.5,0.2,1.6,1.1,0.4,0.1,1.6,1.4,128,1850,1722,home_win,0.5,0.0
1971-05-26,Denmark,Belgium,False,UEFA Euro qualification,0.2,0.1,0.6,1.9,0.6,0.1,1.8,1.1,-242,1500,1742,away_win,0.5,0.0
1971-05-26,Finland,Wales,False,UEFA Euro qualification,0.1,0.1,1.0,3.9,0.3,0.1,1.5,1.9,0,1500,1500,away_win,0.5,0.0
1971-05-30,Russia,Spain,False,UEFA Euro qualification,0.6,0.2,1.7,0.6,0.4,0.2,1.6,0.9,-358,1500,1858,home_win,0.5,0.0
1971-05-30,Republic of Ireland,Austria,False,UEFA Euro qualification,0.0,0.2,0.5,2.1,0.4,0.1,1.5,1.1,-222,1500,1722,away_win,0.5,0.0
1971-06-07,Russia,Cyprus,False,UEFA Euro qualification,0.7,0.2,1.9,0.5,0.0,0.0,0.3,4.8,0,1500,1500,home_win,0.5,0.0
1971-06-09,Denmark,Scotland,False,UEFA Euro qualification,0.2,0.1,0.7,1.8,0.4,0.1,1.9,1.5,-352,1500,1852,home_win,0.5,0.0
1971-06-09,Norway,Bulgaria,False,UEFA Euro qualification,0.2,0.1,1.3,2.8,0.4,0.3,1.9,1.7,39,1539,1500,away_win,0.0,-2.0
1971-06-09,Sweden,Italy,False,UEFA Euro qualification,0.6,0.2,1.7,0.8,0.7,0.2,2.0,1.0,350,1850,1500,draw,0.5,0.0
1971-06-12,Germany,Albania,False,UEFA Euro qualification,0.8,0.1,2.5,1.3,0.0,0.3,0.4,2.4,534,2034,1500,home_win,0.6666666666666666,2.3333333333333335
1971-06-16,Finland,Czechoslovakia,False,UEFA Euro qualification,0.1,0.1,0.8,3.5,0.4,0.2,1.7,1.5,0,1500,1500,away_win,0.5,0.0
1971-06-18,Greece,Malta,False,UEFA Euro qualification,0.2,0.4,1.4,1.5,0.0,0.1428571428571428,0.5714285714285714,3.2857142857142856,0,1500,1500,home_win,0.5,0.0
1971-09-04,Austria,Sweden,False,UEFA Euro qualification,0.4,0.1,1.8,1.2,0.5,0.3,1.2,0.8,-128,1722,1850,home_win,0.5,0.0
1971-09-08,Norway,France,False,UEFA Euro qualification,0.1,0.1,1.1,3.1,0.4,0.3,1.6,1.4,-240,1539,1779,away_win,0.2,-1.0
1971-09-22,Finland,Romania,False,UEFA Euro qualification,0.1,0.1,0.7,3.7,0.4,0.3,1.2,0.9,0,1500,1500,away_win,0.5,0.0
1971-09-22,Poland,Türkiye,False,UEFA Euro qualification,0.6,0.1,2.8,1.5,0.1,0.2,0.5,2.3,-147,1500,1647,home_win,0.5,0.0
1971-09-22,Russia,Northern Ireland,False,UEFA Euro qualification,0.8,0.1,2.5,0.6,0.5,0.3,2.0,0.8,0,1500,1500,home_win,0.5,0.0
1971-09-25,Hungary,Bulgaria,False,UEFA Euro qualification,0.5,0.2,2.1,1.6,0.4,0.3,2.1,1.7,0,1500,1500,home_win,0.8571428571428571,2.0
1971-10-09,France,Hungary,False,UEFA Euro qualification,0.5,0.2,1.8,1.4,0.5,0.2,2.1,1.6,279,1779,1500,away_win,0.0,-1.0
1971-10-09,Italy,Sweden,False,UEFA Euro qualification,0.6,0.3,1.7,1.0,0.4,0.3,0.7,0.7,-350,1500,1850,home_win,0.3333333333333333,0.0
1971-10-10,Poland,Germany,False,UEFA Euro qualification,0.7,0.1,3.2,1.2,0.8,0.1,2.4,1.1,-534,1500,2034,away_win,0.5,0.0
1971-10-10,Austria,Republic of Ireland,False,UEFA Euro qualification,0.5,0.0,1.8,1.1,0.0,0.2,0.5,2.3,222,1722,1500,home_win,0.3333333333333333,0.6666666666666666
1971-10-10,Netherlands,German DR,False,UEFA Euro qualification,0.4,0.2,1.6,0.9,0.7,0.1,2.0,1.2,242,1742,1500,home_win,0.25,-0.25
1971-10-13,Northern Ireland,Russia,False,UEFA Euro qualification,0.5,0.2,2.0,0.9,0.8,0.1,2.3,0.6,0,1500,1500,draw,0.0,-1.0
1971-10-13,Scotland,Portugal,False,UEFA Euro qualification,0.4,0.1,1.9,1.3,0.4,0.2,1.6,1.3,37,1852,1815,home_win,0.5,0.0
1971-10-13,Switzerland,England,False,UEFA Euro qualification,0.6,0.1,1.4,0.9,0.7,0.0,1.7,0.6,-352,1689,2041,away_win,0.5,0.0
1971-10-13,Wales,Finland,False,UEFA Euro qualification,0.3,0.1,1.2,1.8,0.1,0.1,0.6,3.9,0,1500,1500,home_win,0.5,0.0
1971-10-16,Yugoslavia,German DR,False,UEFA Euro qualification,0.6,0.2,2.6,0.9,0.6,0.1,1.9,1.3,0,1500,1500,draw,0.5,0.0
1971-10-27,Czechoslovakia,Wales,False,UEFA Euro qualification,0.5,0.2,2.1,1.3,0.4,0.1,1.4,1.6,0,1500,1500,home_win,0.6666666666666666,1.0
1971-10-27,Hungary,Norway,False,UEFA Euro qualification,0.5,0.2,2.1,1.5,0.1,0.1,1.0,2.9,-39,1500,1539,home_win,0.6666666666666666,2.0
1971-10-27,Spain,Russia,False,UEFA Euro qualification,0.4,0.2,1.7,1.0,0.7,0.2,2.2,0.7,358,1858,1500,draw,0.5,0.0
1971-10-27,Yugoslavia,Luxembourg,False,UEFA Euro qualification,0.5,0.3,1.7,0.8,0.0,0.0,0.5,3.9,0,1500,1500,draw,1.0,2.3333333333333335
1971-11-10,Scotland,Belgium,False,UEFA Euro qualification,0.4,0.1,1.9,1.3,0.6,0.1,1.7,1.2,110,1852,1742,home_win,0.5,0.0
1971-11-10,England,Switzerland,False,UEFA Euro qualification,0.7,0.0,1.8,0.7,0.5,0.1,1.5,1.2,352,2041,1689,draw,0.5,0.0
1971-11-10,France,Bulgaria,False,UEFA Euro qualification,0.4,0.2,1.5,1.5,0.3,0.3,1.7,1.8,279,1779,1500,home_win,0.4,0.4
1971-11-14,Romania,Czechoslovakia,False,UEFA Euro qualification,0.5,0.2,1.4,0.7,0.6,0.1,1.9,1.0,0,1500,1500,home_win,0.2222222222222222,-1.1111111111111112
1971-11-14,Malta,Hungary,False,FIFA World Cup qualification,0.0,0.125,0.5,3.125,0.6,0.2,2.3,1.2,0,1500,1500,away_win,0.5,0.0
1971-11-14,Albania,Türkiye,False,UEFA Euro qualification,0.0,0.3,0.3,2.2,0.1,0.2,0.6,2.6,-147,1500,1647,home_win,0.5,0.0
1971-11-17,Germany,Poland,False,UEFA Euro qualification,0.8,0.1,2.5,1.1,0.6,0.1,2.9,1.3,534,2034,1500,draw,0.5,0.0
1971-11-17,Netherlands,Luxembourg,False,UEFA Euro qualification,0.4,0.2,1.7,1.1,0.0,0.1,0.5,3.7,242,1742,1500,home_win,0.75,2.625
1971-11-20,Italy,Austria,False,UEFA Euro qualification,0.6,0.3,1.9,1.0,0.5,0.0,1.7,1.0,-222,1500,1722,draw,0.5,0.0
1971-11-21,Portugal,Belgium,False,UEFA Euro qualification,0.3,0.2,1.4,1.5,0.6,0.0,1.6,1.2,73,1815,1742,draw,0.5,0.0
1971-11-24,Romania,Wales,False,UEFA Euro qualification,0.5,0.2,1.5,0.8,0.3,0.1,1.2,1.6,0,1500,1500,home_win,0.5,0.0
1971-11-24,Spain,Cyprus,False,UEFA Euro qualification,0.4,0.3,1.6,0.8,0.0,0.0,0.3,4.7,358,1858,1500,home_win,0.5,0.0
1971-12-01,Greece,England,False,UEFA Euro qualification,0.3,0.4,1.6,1.4,0.7,0.1,1.9,0.7,-541,1500,2041,away_win,0.5,0.0
1971-12-04,Bulgaria,France,False,UEFA Euro qualification,0.3,0.2,1.7,1.9,0.5,0.1,1.6,1.5,-279,1500,1779,home_win,0.5,-0.5
1971-12-05,Türkiye,Poland,False,UEFA Euro qualification,0.1,0.2,0.6,2.6,0.5,0.2,2.1,1.2,147,1647,1500,home_win,0.5,0.0
1972-02-16,Northern Ireland,Spain,True,UEFA Euro qualification,0.4,0.3,1.7,0.9,0.5,0.2,2.3,0.8,-365,1500,1865,draw,0.0,-1.3333333333333333
1972-02-23,Cameroon,Kenya,False,African Cup of Nations,0.4,0.2,2.0,2.0,0.5,0.22,1.5,1.5,0,1500,1500,home_win,0.5,0.0
1972-02-24,Mali,Togo,True,African Cup of Nations,0.5,0.22,1.5,1.5,0.5,0.22,1.5,1.5,0,1500,1500,draw,0.5,0.0
1972-02-25,Congo,Morocco,True,African Cup of Nations,0.0,0.0,0.6666666666666666,2.6666666666666665,0.2,0.5,0.9,1.1,-193,1500,1693,draw,0.5,0.0
1972-02-25,Sudan,DR Congo,True,African Cup of Nations,0.5,0.3,1.6,1.2,0.4,0.1,1.4,1.8,-231,1500,1731,draw,0.5,0.0
1972-02-26,Kenya,Mali,True,African Cup of Nations,0.0,0.0,1.0,2.0,0.0,1.0,3.0,3.0,0,1500,1500,draw,0.5,0.0
1972-02-26,Cameroon,Togo,False,African Cup of Nations,0.5,0.1666666666666666,2.0,1.8333333333333333,0.0,1.0,3.0,3.0,0,1500,1500,home_win,0.5,0.0
1972-02-27,Congo,DR Congo,True,African Cup of Nations,0.0,0.25,0.75,2.25,0.4,0.2,1.3,1.4,-231,1500,1731,away_win,0.5,0.0
1972-02-27,Morocco,Sudan,True,African Cup of Nations,0.2,0.5,1.0,1.2,0.4,0.4,1.4,1.2,193,1693,1500,draw,0.5,0.0
1972-02-28,Cameroon,Mali,False,African Cup of Nations,0.5714285714285714,0.1428571428571428,2.0,1.5714285714285714,0.0,1.0,2.0,2.0,0,1500,1500,draw,0.5,0.0
1972-02-28,Kenya,Togo,True,African Cup of Nations,0.0,0.5,1.0,1.5,0.0,0.5,1.5,2.5,0,1500,1500,draw,0.5,0.0
1972-02-29,Congo,Sudan,True,African Cup of Nations,0.0,0.2,0.6,2.2,0.4,0.4,1.3,1.1,0,1500,1500,home_win,0.5,0.0
1972-02-29,Morocco,DR Congo,True,African Cup of Nations,0.2,0.5,1.1,1.3,0.5,0.2,1.5,1.1,-38,1693,1731,draw,0.5,0.0
1972-03-02,Algeria,Guinea,False,FIFA World Cup qualification,0.2,0.2,1.2,1.6,0.0,0.6666666666666666,1.3333333333333333,2.333333333333333,72,1572,1500,home_win,0.5,0.0
1972-03-02,Cameroon,Congo,False,African Cup of Nations,0.5,0.25,1.875,1.5,0.1666666666666666,0.1666666666666666,1.1666666666666667,2.1666666666666665,0,1500,1500,away_win,0.5,0.0
1972-03-02,Mali,DR Congo,True,African Cup of Nations,0.0,1.0,1.6666666666666667,1.6666666666666667,0.4,0.3,1.3,1.2,-231,1500,1731,home_win,0.5,0.0
1972-03-04,Cameroon,DR Congo,False,African Cup of Nations,0.4444444444444444,0.2222222222222222,1.6666666666666667,1.4444444444444444,0.4,0.3,1.5,1.4,-231,1500,1731,home_win,0.5,0.0
1972-03-05,Congo,Mali,True,African Cup of Nations,0.2857142857142857,0.1428571428571428,1.1428571428571428,1.8571428571428568,0.25,0.75,2.25,2.0,0,1500,1500,home_win,0.5,0.0
1972-03-12,Guinea,Algeria,False,FIFA World Cup qualification,0.0,0.5,1.0,2.0,0.3333333333333333,0.1666666666666666,1.1666666666666667,1.3333333333333333,-72,1500,1572,home_win,0.5,0.0
1972-03-29,Portugal,Cyprus,False,FIFA World Cup qualification,0.3,0.3,1.3,1.2,0.0,0.0,0.3,5.3,295,1795,1500,home_win,0.5,0.0
1972-04-29,Italy,Belgium,False,UEFA Euro qualification,0.6,0.3,2.1,1.2,0.5,0.1,1.5,1.2,-309,1500,1809,draw,0.5,0.0
1972-04-29,England,Germany,False,UEFA Euro qualification,0.7,0.1,1.9,0.7,0.7,0.2,2.0,0.9,-6,2044,2050,away_win,0.5,0.0
1972-04-29,Hungary,Romania,False,UEFA Euro qualification,0.7,0.1,2.2,0.9,0.5,0.2,1.6,0.8,0,1500,1500,draw,0.5,0.0
1972-04-30,Austria,Malta,False,FIFA World Cup qualification,0.5,0.1,1.9,1.0,0.0,0.1111111111111111,0.4444444444444444,3.0,294,1794,1500,home_win,0.5,0.0
1972-04-30,Lesotho,Zambia,False,FIFA World Cup qualification,0.5,0.22,1.5,1.5,0.5,0.0,3.0,3.0,0,1500,1500,draw,0.5,0.0
1972-04-30,Yugoslavia,Russia,False,UEFA Euro qualification,0.5,0.4,1.7,0.5,0.6,0.3,1.9,0.6,0,1500,1500,draw,0.5,0.0
1972-05-06,Hungary,Malta,False,FIFA World Cup qualification,0.6,0.2,2.0,1.0,0.0,0.1,0.4,3.1,0,1500,1500,home_win,0.5,0.0
1972-05-07,Iran,Cambodia,True,AFC Asian Cup,1.0,0.0,2.75,0.5,0.5,0.22,1.5,1.5,119,1619,1500,home_win,0.5,0.0
1972-05-07,South Korea,Iraq,True,AFC Asian Cup,0.3,0.2,1.2,1.7,0.5,0.22,1.5,1.5,-7,1599,1606,draw,0.5,0.0
1972-05-08,Thailand,Kuwait,False,AFC Asian Cup,0.5,0.22,1.5,1.5,0.5,0.22,1.5,1.5,0,1500,1500,away_win,0.5,0.0
1972-05-09,Iran,Iraq,True,AFC Asian Cup,1.0,0.0,2.6,0.4,0.0,1.0,0.0,0.0,13,1619,1606,home_win,0.5,0.0
1972-05-10,Cambodia,South Korea,True,AFC Asian Cup,0.0,0.0,0.0,2.0,0.2,0.3,1.0,1.7,-99,1500,1599,away_win,0.5,0.0
1972-05-10,Cyprus,Portugal,False,FIFA World Cup qualification,0.0,0.0,0.3,5.2,0.4,0.3,1.7,1.0,-295,1500,1795,away_win,0.5,0.0
1972-05-11,Thailand,Iraq,False,AFC Asian Cup,0.0,0.0,0.0,2.0,0.0,0.5,0.0,1.5,-106,1500,1606,draw,0.5,0.0
1972-05-12,South Korea,Kuwait,True,AFC Asian Cup,0.3,0.3,1.3,1.3,1.0,0.0,2.0,0.0,99,1599,1500,away_win,0.5,0.0
1972-05-13,Germany,England,False,UEFA Euro qualification,0.7,0.2,2.0,0.9,0.6,0.1,1.9,1.0,6,2050,2044,draw,0.6666666666666666,0.3333333333333333
1972-05-13,Thailand,Iran,False,AFC Asian Cup,0.0,0.5,0.5,1.5,1.0,0.0,2.6666666666666665,0.3333333333333333,-119,1500,1619,away_win,0.5,0.0
1972-05-13,Belgium,Italy,False,UEFA Euro qualification,0.5,0.2,1.5,0.8,0.6,0.3,2.1,1.2,309,1809,1500,home_win,0.5,0.0
1972-05-13,Russia,Yugoslavia,False,UEFA Euro qualification,0.6,0.3,1.9,0.6,0.5,0.4,1.7,0.5,0,1500,1500,home_win,0.6666666666666666,1.0
1972-05-14,Cambodia,Kuwait,True,AFC Asian Cup,0.0,0.0,0.5,3.0,1.0,0.0,2.0,0.5,0,1500,1500,home_win,0.5,0.0
1972-05-14,Romania,Hungary,False,UEFA Euro qualification,0.5,0.2,1.6,0.8,0.6,0.2,1.9,1.0,0,1500,1500,draw,0.5,0.0
1972-05-16,Iran,Cambodia,True,AFC Asian Cup,1.0,0.0,2.7142857142857144,0.5714285714285714,0.3333333333333333,0.0,1.6666666666666667,2.0,119,1619,1500,home_win,0.5,0.0
1972-05-17,Hungary,Romania,True,UEFA Euro qualification,0.6,0.3,2.0,0.8,0.5,0.3,1.8,0.9,0,1500,1500,home_win,0.5,0.0
1972-05-17,Thailand,South Korea,False,AFC Asian Cup,0.0,0.3333333333333333,1.0,2.0,0.3,0.3,1.3,1.2,-99,1500,1599,draw,0.5,0.0
1972-05-18,Belgium,Iceland,False,FIFA World Cup qualification,0.5,0.2,1.4,0.9,0.0,0.1666666666666666,1.5,5.166666666666667,309,1809,1500,home_win,0.5,0.0
1972-05-19,Iran,South Korea,True,AFC Asian Cup,1.0,0.0,2.625,0.625,0.3,0.4,1.4,1.1,20,1619,1599,home_win,0.5,0.0
1972-05-19,Thailand,Cambodia,False,AFC Asian Cup,0.0,0.5,1.0,1.75,0.25,0.0,1.5,2.0,0,1500,1500,draw,0.5,0.0
1972-05-22,Belgium,Iceland,False,FIFA World Cup qualification,0.6,0.2,1.7,0.5,0.0,0.1428571428571428,1.2857142857142858,5.0,309,1809,1500,home_win,1.0,4.0
1972-05-25,Sweden,Hungary,False,FIFA World Cup qualification,0.3,0.3,0.5,1.0,0.6,0.3,1.9,0.8,345,1845,1500,draw,0.5,0.0
1972-06-04,Zambia,Lesotho,False,FIFA World Cup qualification,0.3333333333333333,0.3333333333333333,2.0,2.0,0.0,1.0,0.0,0.0,0,1500,1500,home_win,0.5,0.0
1972-06-06,Togo,DR Congo,False,FIFA World Cup qualification,0.0,0.6666666666666666,1.3333333333333333,2.0,0.3,0.3,1.5,1.8,-231,1500,1731,draw,0.5,0.0
1972-06-10,Austria,Sweden,False,FIFA World Cup qualification,0.6,0.1,2.2,0.8,0.3,0.4,0.5,0.7,-51,1794,1845,home_win,0.5,0.0
1972-06-14,Hungary,Russia,True,UEFA Euro,0.6,0.3,1.8,0.7,0.6,0.3,1.8,0.5,0,1500,1500,away_win,0.2,-1.0
1972-06-14,Belgium,Germany,False,UEFA Euro,0.7,0.2,2.1,0.4,0.6,0.3,1.7,0.7,-241,1809,2050,away_win,0.5,0.0
1972-06-17,Belgium,Hungary,False,UEFA Euro,0.6,0.2,2.0,0.6,0.6,0.3,1.8,0.5,309,1809,1500,home_win,0.5,0.0
1972-06-18,Benin,Ghana,True,FIFA World Cup qualification,0.5,0.22,1.5,1.5,0.4,0.3,1.5,1.2,-208,1500,1708,away_win,0.5,0.0
1972-06-18,Germany,Russia,True,UEFA Euro,0.7,0.3,1.6,0.4,0.6,0.3,1.7,0.5,550,2050,1500,home_win,0.5,0.0
1972-06-20,DR Congo,Togo,False,FIFA World Cup qualification,0.2,0.4,1.2,1.6,0.0,0.75,1.0,1.5,231,1731,1500,home_win,0.5,0.0
1972-06-21,Finland,Albania,False,FIFA World Cup qualification,0.1,0.1,0.5,3.3,0.1,0.2,0.5,2.1,0,1500,1500,home_win,0.5,0.0
1972-07-02,Ghana,Benin,False,FIFA World Cup qualification,0.4,0.3,1.7,1.1,0.0,0.0,0.0,5.0,208,1708,1500,home_win,0.5,0.0
1972-07-16,Kenya,Sudan,False,FIFA World Cup qualification,0.0,0.6666666666666666,1.0,1.3333333333333333,0.4,0.3,1.2,1.2,0,1500,1500,home_win,0.5,0.0
1972-07-23,Sudan,Kenya,False,FIFA World Cup qualification,0.4,0.2,1.2,1.4,0.25,0.5,1.25,1.0,0,1500,1500,home_win,0.5,0.0
1972-08-03,Norway,Iceland,False,FIFA World Cup qualification,0.1,0.1,0.9,3.1,0.0,0.125,1.125,4.875,-33,1467,1500,home_win,0.5,0.0
1972-08-05,Nigeria,Congo,False,FIFA World Cup qualification,0.3,0.4,1.8,2.2,0.375,0.125,1.375,1.875,0,1500,1500,home_win,0.5,0.0
1972-08-15,Congo,Nigeria,False,FIFA World Cup qualification,0.3333333333333333,0.1111111111111111,1.3333333333333333,1.8888888888888888,0.4,0.4,1.7,1.7,0,1500,1500,draw,0.5,0.0
1972-09-20,Finland,Romania,False,FIFA World Cup qualification,0.2,0.1,0.5,2.7,0.4,0.3,1.7,1.0,0,1500,1500,draw,0.5,0.0
1972-10-04,Norway,Belgium,False,FIFA World Cup qualification,0.2,0.1,1.3,2.7,0.6,0.2,1.9,0.7,-342,1467,1809,away_win,0.5,0.0
1972-10-07,Luxembourg,Italy,False,FIFA World Cup qualification,0.0,0.1,0.5,4.1,0.5,0.3,1.8,1.3,0,1500,1500,away_win,0.5,0.0
1972-10-07,German DR,Finland,False,FIFA World Cup qualification,0.5,0.2,1.8,1.3,0.2,0.2,0.5,2.3,0,1500,1500,home_win,0.5,0.0
1972-10-13,France,Russia,False,FIFA World Cup qualification,0.5,0.1,1.6,1.2,0.6,0.3,1.7,0.7,284,1784,1500,home_win,0.5,0.0
1972-10-15,Austria,Hungary,False,FIFA World Cup qualification,0.6,0.1,2.2,0.7,0.5,0.3,1.7,0.7,294,1794,1500,draw,0.3333333333333333,-1.0
1972-10-15,Sierra Leone,Ivory Coast,False,FIFA World Cup qualification,0.5,0.22,1.5,1.5,0.5,0.0,2.0,1.5,-115,1500,1615,away_win,0.5,0.0
1972-10-15,Sweden,Malta,False,FIFA World Cup qualification,0.3,0.4,0.5,0.8,0.0,0.1,0.3,2.8,345,1845,1500,home_win,0.5,0.0
1972-10-18,Bulgaria,Northern Ireland,False,FIFA World Cup qualification,0.4,0.2,1.9,1.7,0.4,0.3,1.7,0.9,0,1500,1500,home_win,0.5,0.0
1972-10-18,Denmark,Scotland,False,FIFA World Cup qualification,0.3,0.1,0.8,1.7,0.4,0.1,1.5,1.3,-259,1500,1759,away_win,0.5,0.0
1972-10-18,Republic of Ireland,Russia,False,FIFA World Cup qualification,0.0,0.2,0.5,2.7,0.5,0.3,1.4,0.7,0,1500,1500,away_win,0.5,0.0
1972-10-19,Spain,Yugoslavia,False,FIFA World Cup qualification,0.5,0.2,2.3,0.8,0.5,0.4,1.6,0.6,365,1865,1500,draw,0.5,0.0
1972-10-21,Switzerland,Italy,False,FIFA World Cup qualification,0.5,0.2,1.6,1.1,0.5,0.3,1.8,1.0,214,1714,1500,draw,0.4,-0.6
1972-10-22,Luxembourg,Türkiye,False,FIFA World Cup qualification,0.0,0.1,0.4,3.7,0.2,0.1,0.7,2.6,-101,1500,1601,home_win,0.5,0.0
1972-10-29,Ivory Coast,Sierra Leone,False,FIFA World Cup qualification,0.5,0.0,1.8,1.5,0.0,0.0,0.0,1.0,115,1615,1500,home_win,0.5,0.0
1972-10-29,Romania,Albania,False,FIFA World Cup qualification,0.4,0.4,1.6,0.8,0.1,0.2,0.5,1.6,0,1500,1500,home_win,0.5,0.0
1972-11-01,Netherlands,Norway,False,FIFA World Cup qualification,0.5,0.2,2.5,0.9,0.1,0.1,1.2,2.9,299,1766,1467,home_win,0.5,0.0
1972-11-15,Wales,England,False,FIFA World Cup qualification,0.2,0.1,0.8,1.6,0.6,0.2,1.9,0.9,-544,1500,2044,away_win,0.5,0.0
1972-11-15,Scotland,Denmark,False,FIFA World Cup qualification,0.5,0.0,1.8,1.3,0.2,0.1,0.7,2.1,259,1759,1500,home_win,0.6666666666666666,1.0
1972-11-15,Republic of Ireland,France,False,FIFA World Cup qualification,0.0,0.2,0.5,2.7,0.6,0.1,1.7,1.1,-284,1500,1784,home_win,0.5,0.0
1972-11-18,Yugoslavia,Greece,False,FIFA World Cup qualification,0.4,0.5,1.3,0.7,0.2,0.4,1.2,1.4,0,1500,1500,home_win,0.75,1.25
1972-11-19,Belgium,Netherlands,False,FIFA World Cup qualification,0.6,0.2,1.8,0.7,0.5,0.2,3.0,0.9,43,1809,1766,draw,0.5,0.0
1972-11-19,Cyprus,Bulgaria,False,FIFA World Cup qualification,0.0,0.0,0.2,5.1,0.4,0.2,1.9,1.6,0,1500,1500,away_win,0.5,0.0
1972-11-19,Morocco,Senegal,False,FIFA World Cup qualification,0.2,0.5,1.0,1.2,0.3333333333333333,0.2222222222222222,1.3333333333333333,1.2222222222222223,103,1693,1590,draw,0.6666666666666666,0.6666666666666666
1972-11-25,Malta,Austria,False,FIFA World Cup qualification,0.0,0.1,0.2,3.2,0.6,0.2,2.4,0.8,-294,1500,1794,away_win,0.5,0.0
1972-11-25,Tanzania,Ethiopia,False,FIFA World Cup qualification,0.5,0.22,1.5,1.5,0.2,0.1,1.5,2.4,0,1500,1500,draw,0.5,0.0
1972-12-03,Ethiopia,Tanzania,False,FIFA World Cup qualification,0.1,0.2,1.3,2.4,0.0,1.0,1.0,1.0,0,1500,1500,draw,0.5,0.0
1972-12-03,Senegal,Morocco,False,FIFA World Cup qualification,0.3,0.3,1.2,1.1,0.1,0.6,0.8,1.1,-103,1590,1693,away_win,0.25,-0.5
1972-12-08,Egypt,Tunisia,False,FIFA World Cup qualification,0.6,0.2,2.5,1.5,0.2,0.6,1.3,1.1,74,1690,1616,home_win,0.5,0.0
1972-12-10,Ethiopia,Tanzania,False,FIFA World Cup qualification,0.1,0.3,1.1,2.1,0.0,1.0,0.5,0.5,0,1500,1500,home_win,0.5,0.0
1972-12-10,Mauritius,Kenya,False,FIFA World Cup qualification,0.5,0.22,1.5,1.5,0.2,0.4,1.0,1.0,0,1500,1500,away_win,0.5,0.0
1972-12-10,Türkiye,Luxembourg,False,FIFA World Cup qualification,0.2,0.1,0.6,2.4,0.1,0.1,0.5,3.5,101,1601,1500,home_win,0.5,0.0
1972-12-17,Kenya,Mauritius,False,FIFA World Cup qualification,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.0,0.0,1.0,3.0,0,1500,1500,draw,0.5,0.0
1972-12-17,Tunisia,Egypt,False,FIFA World Cup qualification,0.2,0.5,1.3,1.2,0.6,0.2,2.5,1.5,-74,1616,1690,home_win,0.5,0.0
1973-01-13,Italy,Türkiye,False,FIFA World Cup qualification,0.5,0.4,1.7,0.6,0.3,0.1,0.9,2.1,-56,1500,1556,draw,0.5,0.0
1973-01-17,Greece,Spain,False,FIFA World Cup qualification,0.2,0.3,1.0,1.3,0.5,0.3,2.4,0.8,-380,1500,1880,away_win,0.5,0.0
1973-01-24,England,Wales,False,FIFA World Cup qualification,0.6,0.2,1.9,0.9,0.2,0.1,0.8,1.6,513,2013,1500,draw,0.5,0.0
